Topic,TrecID,UUID,target_hostname,Score
Should I prefer a Leica camera over Nikon for portrait photographs?,clueweb12-0909wb-63-22345,a64704ed-c6bd-5471-baaa-be6bde6b0fe6,www.cameras.net.au,1029.6207
Should I prefer a Leica camera over Nikon for portrait photographs?,clueweb12-0910wb-64-07796,f56a3dff-d9bf-52bf-96f4-8092e4f872e8,www.cameras.net.au,1028.8624
Should I prefer a Leica camera over Nikon for portrait photographs?,clueweb12-0911wb-49-20620,03dd62eb-309b-54c3-ab62-5557dfb946ad,www.pixiq.com,834.782
Should I prefer a Leica camera over Nikon for portrait photographs?,clueweb12-0909wb-14-03492,5434220f-e55d-53a7-b27a-9455a62f5bda,www.pixiq.com,702.2459
Should I prefer a Leica camera over Nikon for portrait photographs?,clueweb12-0903wb-11-31210,97ccb61e-3fd0-573d-b75b-4afd6cb31402,www.pixiq.com,556.2112
Should I prefer a Leica camera over Nikon for portrait photographs?,clueweb12-0816wb-18-16937,e328c0b7-217d-5078-b598-938bbe9486ae,www.pixiq.com,465.5154
Should I prefer a Leica camera over Nikon for portrait photographs?,clueweb12-0502wb-48-01319,868f77e4-755a-5815-a6db-1e7d80937851,www.dpreview.com,796.53
Should I prefer a Leica camera over Nikon for portrait photographs?,clueweb12-1400tw-19-05206,69856213-d129-59d6-b10f-fa5afe8468f8,reviews.photographyreview.com,787.07947
Should I prefer a Leica camera over Nikon for portrait photographs?,clueweb12-0010wb-79-20453,c50d353a-6059-5459-800f-9d7ddab9c78d,reviews.photographyreview.com,742.9264
Should I prefer a Leica camera over Nikon for portrait photographs?,clueweb12-0200tw-55-16646,71143cf0-161e-5e8c-9c77-cebbc88d1474,reviews.photographyreview.com,656.68945
Should I prefer a Leica camera over Nikon for portrait photographs?,clueweb12-0111wb-18-02746,9008dba0-6ab8-5d29-9ad1-46261295f16a,www.ephotozine.com,764.22797
Should I prefer a Leica camera over Nikon for portrait photographs?,clueweb12-1504wb-75-12538,c632d162-a99b-503d-baa5-ff910c00a2f5,www.opendigitalphotography.com,759.96704
Should I prefer a Leica camera over Nikon for portrait photographs?,clueweb12-0911wb-14-05757,f9ee69a3-4a5e-5aeb-8136-f7e6ae41ae48,www.43rumors.com,754.69653
Should I prefer a Leica camera over Nikon for portrait photographs?,clueweb12-0910wb-37-22210,bdf66aae-98ab-51a1-bc06-722a80e847f8,www.43rumors.com,392.45172
Should I prefer a Leica camera over Nikon for portrait photographs?,clueweb12-0000tw-41-11179,e104e212-d923-5b8a-bcd1-b77163903b37,www.theverge.com,686.3699
Should I prefer a Leica camera over Nikon for portrait photographs?,clueweb12-0909wb-39-02960,8a43f03c-b2e8-5836-b32a-8bb5bbc71d02,www.clubsnap.com,676.7584
Should I prefer a Leica camera over Nikon for portrait photographs?,clueweb12-0606wb-65-26556,e889af8f-d94e-5956-9058-69587e50e2f1,www.wrotniak.net,589.5181
Should I prefer a Leica camera over Nikon for portrait photographs?,clueweb12-1801wb-06-06321,2dcc397c-4993-5ee4-aea4-866b3ecb34be,enticingthelight.com,539.92523
Should I prefer a Leica camera over Nikon for portrait photographs?,clueweb12-0902wb-68-25868,9ccff074-bcde-5513-899c-db7b2ff34bc4,www.daydreamlily.com,429.76614
Should I prefer a Leica camera over Nikon for portrait photographs?,clueweb12-0204wb-02-03927,b3aea463-10c4-57f6-9592-d9f0c080413a,www.gdargaud.net,408.80472
Should I prefer a Leica camera over Nikon for portrait photographs?,clueweb12-1500wb-75-16310,1d568a22-5c0b-50a9-9546-abea62350665,petemarovichimages.com,389.58823
Should I prefer a Leica camera over Nikon for portrait photographs?,clueweb12-0206wb-70-04522,3b11bad2-9b61-50ab-8ba7-c3ef766d3001,www.photoaxe.com,369.15878
Should I prefer a Leica camera over Nikon for portrait photographs?,clueweb12-1913wb-27-06183,6fba0bf0-e76c-5495-926c-448e94735d30,www.bigeventphotographybozeman.com,364.90018
Which company has a larger capitalization: Apple or Microsoft?,clueweb12-1110wb-89-11230,31847d5c-a2b7-5556-a479-9851903ee43f,www.essaysprofessors.com,1244.5388
Which company has a larger capitalization: Apple or Microsoft?,clueweb12-0712wb-46-00113,47ec5613-0752-56e8-be14-9691d841e542,apple.slashdot.org,1177.1425
Which company has a larger capitalization: Apple or Microsoft?,clueweb12-0500tw-03-01920,6213a1b6-d4b4-5391-885d-6f7bcb755724,seekingalpha.com,1080.4108
Which company has a larger capitalization: Apple or Microsoft?,clueweb12-0112wb-28-13818,05d42d32-e4df-5594-8498-47c4eb88dc55,www.fastcompany.com,1003.2331
Which company has a larger capitalization: Apple or Microsoft?,clueweb12-0512wb-62-14441,7d2030c8-0da3-5453-92f7-1543badf868c,www.netaction.org,1001.81476
Which company has a larger capitalization: Apple or Microsoft?,clueweb12-0007wb-93-28271,9be68ce3-0a15-5646-9e5b-95f0333cc8d3,netaction.org,1000.1839
Which company has a larger capitalization: Apple or Microsoft?,clueweb12-1013wb-52-18135,ac6019be-9da4-50c5-a881-32919890c61e,www.impomag.com,846.56995
Which company has a larger capitalization: Apple or Microsoft?,clueweb12-1000tw-77-01689,203e2a3e-ae1d-5f81-ad15-79a0ee1b4574,www.usatoday.com,835.1294
Which company has a larger capitalization: Apple or Microsoft?,clueweb12-1000tw-77-01695,635ea676-71d4-51f9-bbfd-7480d4af7e8f,www.usatoday.com,834.0231
Which company has a larger capitalization: Apple or Microsoft?,clueweb12-1000tw-79-08954,9917cd0f-1020-5a3a-bba4-38621ebef178,www.usatoday.com,833.63947
Which company has a larger capitalization: Apple or Microsoft?,clueweb12-1000tw-77-01693,68a94505-634d-599f-abda-2504fa58474d,www.usatoday.com,833.2953
Which company has a larger capitalization: Apple or Microsoft?,clueweb12-1000tw-77-01691,628f4b44-5ea3-5892-b35d-a1f766436457,www.usatoday.com,833.2271
Which company has a larger capitalization: Apple or Microsoft?,clueweb12-1000tw-77-01692,a4ac8563-1692-58d9-aea4-8d29e4af47f3,www.usatoday.com,833.1371
Which company has a larger capitalization: Apple or Microsoft?,clueweb12-1000tw-77-01694,17d0078b-61b7-52e8-80b9-cc92267663ee,www.usatoday.com,832.4688
Which company has a larger capitalization: Apple or Microsoft?,clueweb12-1000tw-79-08953,42ca9425-9167-5cfd-8d8f-5bfffc1c985a,www.usatoday.com,832.35864
Which company has a larger capitalization: Apple or Microsoft?,clueweb12-0310wb-67-05507,ccc00d6d-16e2-506c-aaef-540e0deb648a,davidcrow.ca,824.94275
Which company has a larger capitalization: Apple or Microsoft?,clueweb12-0001wb-53-03287,8a9b44ab-d9d6-5204-b2f6-e49a373f7ad3,davidcrow.ca,816.3524
Which company has a larger capitalization: Apple or Microsoft?,clueweb12-0301tw-49-05599,cce5005c-9f23-5000-a5f2-edc044f22ab4,www.nytimes.com,815.6062
Which company has a larger capitalization: Apple or Microsoft?,clueweb12-0301tw-49-05598,fb325109-86df-5c27-ad7a-f569717db700,www.nytimes.com,814.38934
Which company has a larger capitalization: Apple or Microsoft?,clueweb12-0400tw-06-21687,51c559dc-642d-5a35-9167-9d914c600705,www.nytimes.com,780.2866
Which company has a larger capitalization: Apple or Microsoft?,clueweb12-0400tw-16-13854,0068a595-a72b-5ac5-be03-fb8920fa3d1b,www.nytimes.com,779.35565
Which company has a larger capitalization: Apple or Microsoft?,clueweb12-0400tw-34-20310,fd4209cb-0ec6-5371-bb5f-af1174b7a86e,www.nytimes.com,779.13007
Which company has a larger capitalization: Apple or Microsoft?,clueweb12-0400tw-70-14801,bf0e25bc-f32b-5796-9f0e-ad9e5e97a3c2,www.nytimes.com,778.9088
Which company has a larger capitalization: Apple or Microsoft?,clueweb12-0400tw-02-06636,334ccb42-7782-5b8f-b9ee-ef84c849d6eb,www.nytimes.com,777.76086
Which company has a larger capitalization: Apple or Microsoft?,clueweb12-0301tw-51-08510,cec8e0d4-0f87-50df-b332-9498e7bc1fdf,www.nytimes.com,771.5378
Which company has a larger capitalization: Apple or Microsoft?,clueweb12-0400tw-02-06635,9f7a7e9c-f819-51d5-927b-e80f84671689,www.nytimes.com,767.69073
Which company has a larger capitalization: Apple or Microsoft?,clueweb12-1910wb-92-23553,be3a494a-10b9-5770-a402-ac71aa77643f,thebusinessjournal.com,805.5313
Which company has a larger capitalization: Apple or Microsoft?,clueweb12-1019wb-63-12316,9b3402be-26a4-5bb7-8ae4-c79333db8ab2,www.thebusinessjournal.com,805.28564
Which company has a larger capitalization: Apple or Microsoft?,clueweb12-1316wb-47-11256,1bb2c215-93d1-59e2-b638-15cd9beb2899,www.cw23.com,804.5497
Which company has a larger capitalization: Apple or Microsoft?,clueweb12-1000tw-97-12770,39be7062-07f2-56e3-bca1-6eacee14bfa4,www.wxyz.com,803.4244
Which company has a larger capitalization: Apple or Microsoft?,clueweb12-1700tw-16-07906,78bce707-7aef-521e-8ab5-4083b66ab56d,online.wsj.com,790.5974
Which company has a larger capitalization: Apple or Microsoft?,clueweb12-1700tw-14-06759,2ae3c09e-23a8-5a7f-84d3-89e98c2aa493,online.wsj.com,785.4682
Which company has a larger capitalization: Apple or Microsoft?,clueweb12-1000tw-77-17136,a64388d5-7cd1-56af-8824-5062660cc8cb,online.wsj.com,705.1141
Which company has a larger capitalization: Apple or Microsoft?,clueweb12-1000tw-77-17138,42a071a5-cf52-5206-a71d-65b6195dc366,online.wsj.com,705.1141
Which company has a larger capitalization: Apple or Microsoft?,clueweb12-1000tw-77-17137,8752587a-f7ac-517d-9087-adc73367e258,online.wsj.com,704.4513
Which company has a larger capitalization: Apple or Microsoft?,clueweb12-1000tw-65-03463,6a679b36-73c6-5633-a91c-de399da03d0d,online.wsj.com,700.09576
Which company has a larger capitalization: Apple or Microsoft?,clueweb12-1000tw-65-03459,b1157e13-da2b-5e02-a2fa-e0530da612f2,online.wsj.com,700.0218
Which company has a larger capitalization: Apple or Microsoft?,clueweb12-1000tw-65-03461,de6ad674-b875-5fe3-836b-d6585ffe7400,online.wsj.com,699.74493
Which company has a larger capitalization: Apple or Microsoft?,clueweb12-1000tw-65-03458,2a169ba4-7d87-5f48-988b-f1ccf53cd9f1,online.wsj.com,699.49335
Which company has a larger capitalization: Apple or Microsoft?,clueweb12-1000tw-65-03457,7209b9aa-b82d-503a-b39f-0415f85810d6,online.wsj.com,699.49335
Which company has a larger capitalization: Apple or Microsoft?,clueweb12-1315wb-51-26060,3d2a4d3f-53bf-5304-9058-cb4d8668aa8a,blog.adamnash.com,789.57794
Which company has a larger capitalization: Apple or Microsoft?,clueweb12-0307wb-50-10436,701d3a74-6de9-5810-ac1e-25bc64673aad,allthingsd.com,788.3515
Which company has a larger capitalization: Apple or Microsoft?,clueweb12-1410wb-37-15168,3f5dc966-0176-5274-89b4-97b0f136c809,feeds.computerworld.com,782.3186
Which company has a larger capitalization: Apple or Microsoft?,clueweb12-1100tw-01-17662,b43fbf87-c3e0-5788-ad65-4e5c6a7a5561,www.smdailyjournal.com,765.51385
Which company has a larger capitalization: Apple or Microsoft?,clueweb12-1000tw-78-14180,4fefdc3f-8164-5033-b134-1f27fc3e5cbd,abcnews.go.com,762.52246
Which company has a larger capitalization: Apple or Microsoft?,clueweb12-1020wb-04-17959,faf97c75-859e-5159-b755-c54597a551a0,www.dailyhampshiregazette.com,740.2387
Which company has a larger capitalization: Apple or Microsoft?,clueweb12-0708wb-97-21934,e223b943-c450-5a78-98c2-535ee198fe06,www.tomsguide.com,734.9391
Which company has a larger capitalization: Apple or Microsoft?,clueweb12-0802wb-62-17246,9babdefc-8c69-5852-a2f2-71e4c217f5ce,arnoldit.com,732.2372
Which company has a larger capitalization: Apple or Microsoft?,clueweb12-0800tw-17-03449,924864b3-88c2-5d51-8f06-549cc301f3a5,letsbytecode.com,704.5229
Which company has a larger capitalization: Apple or Microsoft?,clueweb12-0800tw-17-03448,aa9a67e8-7019-5340-9f05-dc532401df8d,letsbytecode.com,704.46265
Which laptop has a better durability: HP or Dell?,clueweb12-1416wb-41-24860,64d2770a-ff05-50f1-828d-9cb6053fb0c8,supportfordell.iyogi.com,1618.0314
Which laptop has a better durability: HP or Dell?,clueweb12-1414wb-78-29559,9d9f2c75-c083-5b05-a01a-429df636e0cc,supportfordell.iyogi.com,1607.9778
Which laptop has a better durability: HP or Dell?,clueweb12-1414wb-85-24273,cd317a92-7c38-569a-83a1-1464836ccec5,supportfordell.iyogi.com,1535.2052
Which laptop has a better durability: HP or Dell?,clueweb12-1415wb-05-11351,89208707-0a58-54c2-bb20-2d082d82e0e1,supportfordell.iyogi.com,1458.3604
Which laptop has a better durability: HP or Dell?,clueweb12-0700tw-48-02518,8f6b0a20-18b7-5a3b-a762-e4bebb953554,www.pcworld.com,1551.4468
Which laptop has a better durability: HP or Dell?,clueweb12-0400tw-90-01251,35eaa910-0f65-5cba-bf0d-3925e4b52f3e,www.pcworld.com,930.4446
Which laptop has a better durability: HP or Dell?,clueweb12-1213wb-79-10873,fdb394c2-774a-5e74-89b9-105fa8b3c133,www.enidhi.net,1472.7717
Which laptop has a better durability: HP or Dell?,clueweb12-0209wb-46-22504,8336ba4d-b758-521d-b79a-174bfcc05d40,www.notebookreview.com,1299.0706
Which laptop has a better durability: HP or Dell?,clueweb12-0210wb-75-04935,b5f965fb-6081-5239-be8c-17798429d823,www.notebookreview.com,1287.9985
Which laptop has a better durability: HP or Dell?,clueweb12-0208wb-31-20440,e5f7e35c-55aa-5232-bc24-73bbcbb29c9d,www.notebookreview.com,1279.6719
Which laptop has a better durability: HP or Dell?,clueweb12-0605wb-86-02877,17fe5538-5377-5e40-8e0f-d7eecbe705ab,www.notebookreview.com,1271.7133
Which laptop has a better durability: HP or Dell?,clueweb12-0207wb-29-01250,1d15da71-9586-59f8-9a1e-725716389bff,www.notebookreview.com,910.6656
Which laptop has a better durability: HP or Dell?,clueweb12-0210wb-35-21944,8d02a9ca-1fb8-54f2-a72d-e13244316847,www.notebookreview.com,814.49457
Which laptop has a better durability: HP or Dell?,clueweb12-0209wb-15-24354,c5ccdbb2-bf81-50f6-9c65-b57740a901b4,www.notebookreview.com,790.49915
Which laptop has a better durability: HP or Dell?,clueweb12-0211wb-43-00811,6f946d09-242f-5789-a394-041458fd3438,www.notebookreview.com,771.2781
Which laptop has a better durability: HP or Dell?,clueweb12-0207wb-80-10901,771a48c8-20b5-5387-b462-d577b6983d56,www.notebookreview.com,770.1466
Which laptop has a better durability: HP or Dell?,clueweb12-0207wb-85-17898,615af985-5a2b-58d3-a617-c1420fb2f765,www.notebookreview.com,734.54974
Which laptop has a better durability: HP or Dell?,clueweb12-0908wb-62-12247,17ebee2e-939d-5435-8bfe-44c129f11bc0,archive.laptopmag.com,1294.8823
Which laptop has a better durability: HP or Dell?,clueweb12-1911wb-21-11389,0cd5e92d-16e9-518a-b34f-0d58e3dfd6e1,pcsourcenetwork.com,1224.8342
Which laptop has a better durability: HP or Dell?,clueweb12-1712wb-22-03898,17840fe7-c9e5-5110-8bca-1b68af2aa32f,www.trustedreviews.com,1183.3241
Which laptop has a better durability: HP or Dell?,clueweb12-1712wb-58-32775,c6c3968a-8892-5f63-92ca-0d344d96b3a0,www.trustedreviews.com,893.40967
Which laptop has a better durability: HP or Dell?,clueweb12-0715wb-09-18610,c1d14e7c-3b2c-51b2-9a52-55f8023b9e64,tech.slashdot.org,1167.8475
Which laptop has a better durability: HP or Dell?,clueweb12-0100wb-68-27635,87a7672d-5094-5283-a22a-32b6e12b949c,shopfr.aol.ca,1138.1083
Which laptop has a better durability: HP or Dell?,clueweb12-0013wb-02-20074,9b798953-a18f-50fb-b19e-543e13da7769,shop.listingsca.com,1136.9967
Which laptop has a better durability: HP or Dell?,clueweb12-1106wb-34-04258,add86899-4bed-5c2d-b4cc-0401e6dc211b,kensegall.com,1052.5077
Which laptop has a better durability: HP or Dell?,clueweb12-0307wb-08-06190,91b0ec0a-06b9-5194-a515-f9ae80196592,computershopper.com,974.76526
Which laptop has a better durability: HP or Dell?,clueweb12-0307wb-08-06191,0afe1e28-73fa-5c2c-9741-57ce06fba02e,computershopper.com,908.00366
Which laptop has a better durability: HP or Dell?,clueweb12-0509wb-40-06975,c51b7e81-eb3c-5556-ab7a-b1b8a29ddadc,www.laptopmag.com,910.4792
Which laptop has a better durability: HP or Dell?,clueweb12-0204wb-14-24206,eb0f5aed-ca4c-5d00-9445-d62d10d71304,www.laptopmag.com,873.76086
Which laptop has a better durability: HP or Dell?,clueweb12-0203wb-65-00201,d097fa26-df76-54e4-8c1d-11bc345c5873,www.laptopmag.com,738.145
Which laptop has a better durability: HP or Dell?,clueweb12-1707wb-48-15468,a255f919-e5e4-5da6-99cd-6cb189f2306e,supportforhp.iyogi.com,907.9424
Which laptop has a better durability: HP or Dell?,clueweb12-0707wb-62-28909,a270e369-5f95-5a6a-8108-13669d54018c,www.webbuyersguide.com,887.5485
Which laptop has a better durability: HP or Dell?,clueweb12-0502wb-67-13401,b2195c9e-c719-57d0-845f-6d549f14bb7d,www.bltrading.com,879.0012
Which laptop has a better durability: HP or Dell?,clueweb12-1309wb-62-11384,5138dc7f-8c31-508d-ba5b-4ea8733ef3e7,www.bltrading.com,878.6761
Which laptop has a better durability: HP or Dell?,clueweb12-0700tw-70-02481,8b6f6205-8771-5890-8326-27052a2ff559,www.digitaltrends.com,878.0991
Which laptop has a better durability: HP or Dell?,clueweb12-0001wb-72-30848,e5e34efa-ed81-59db-aa56-b952aa09e7c5,en.wikipedia.org,858.2695
Which laptop has a better durability: HP or Dell?,clueweb12-0100wb-11-27243,f8799b31-a520-5f61-af53-596985dfd8a6,www.brighthub.com,853.7093
Which laptop has a better durability: HP or Dell?,clueweb12-0914wb-15-12857,55832e2c-de43-5385-8da7-5605a407c1ab,forum.notebookreview.com,847.3232
Which laptop has a better durability: HP or Dell?,clueweb12-0914wb-86-01298,4370b93b-5797-5fe3-8c10-d6f17f142bb7,forum.notebookreview.com,834.3112
Which laptop has a better durability: HP or Dell?,clueweb12-0812wb-77-02758,3808d381-2506-51df-b9e7-5b3b20af6951,pcper.com,846.71606
Which laptop has a better durability: HP or Dell?,clueweb12-0604wb-49-29002,153f38fb-d6b0-5545-b264-0a6bdbce1940,www.tomshardware.com,831.22614
Which laptop has a better durability: HP or Dell?,clueweb12-0606wb-67-10917,ce974b24-8def-5b81-96d2-840af50d230f,www.schoolcio.com,821.1258
Which laptop has a better durability: HP or Dell?,clueweb12-1512wb-05-11799,cff49c11-3397-5777-aae3-a496aa42996f,www.slappa.com,813.6807
Which laptop has a better durability: HP or Dell?,clueweb12-0211wb-32-15688,aaef5801-cb6e-5b0a-8cea-2129d117cc98,www.notebookcheck.net,812.17145
Which laptop has a better durability: HP or Dell?,clueweb12-1214wb-08-06486,ebf0a56c-fc19-5e19-8cd7-941781998d50,www.justechn.com,809.0981
Which laptop has a better durability: HP or Dell?,clueweb12-1212wb-98-11780,6c48de9c-40ee-5482-9054-6b7091c2bfcf,www.justechn.com,789.0074
Which laptop has a better durability: HP or Dell?,clueweb12-1005wb-49-13055,ed80a3a0-fad1-5972-bcd9-bf0dc2c40ea4,www.tech-gadget.co.in,791.6667
Which laptop has a better durability: HP or Dell?,clueweb12-1805wb-29-08233,74921fa7-5b64-5da3-b623-8631bc8704fc,forum.tabletpcreview.com,765.09283
Which laptop has a better durability: HP or Dell?,clueweb12-0905wb-81-18478,90785ec4-da1f-50e4-82e3-a177cb0fac86,en.community.dell.com,758.2321
Which laptop has a better durability: HP or Dell?,clueweb12-0916wb-10-23209,1204664f-ac4d-5802-88ee-95fea8b27dfd,notebooks.com,743.6136
Which beverage has more calories per glass: beer or cider?,clueweb12-1002wb-27-05922,fc343220-e73c-557b-a7e8-f328989c23cf,www.professionalchef.com,1644.429
Which beverage has more calories per glass: beer or cider?,clueweb12-0817wb-98-06373,1881071b-0835-57b3-a85b-8e50da8f94b7,www.mrshea.com,1067.8562
Which beverage has more calories per glass: beer or cider?,clueweb12-0300wb-78-19020,08024300-d939-5cf5-9c2c-a571381b89ff,www.proteinpower.com,1048.0087
Which beverage has more calories per glass: beer or cider?,clueweb12-0101wb-78-30258,6cb94ad9-55b1-5d57-b264-4d1bbc643025,www.benekeith.com,1017.8835
